lbp,fft_energy,high_freq_ratio,entropy,noise_std,edge_density,edge_strength,contrast,homogeneity,correlation,energy,dissimilarity,laplacian_variance,sharpness,histogram_skew,mean_r,mean_g,mean_b,std_r,std_g,std_b,color_corr_rg,color_corr_rb,color_corr_gb,label
6.505653381347656,13477602.981912682,0.20065140247278718,6.226625671296284,89.90964183928155,0.0154876708984375,21.522644066836186,61.327033903522775,0.6943439537759373,0.9894884763478717,0.16502664751952328,2.4305775215619483,113.56572858056461,113.56573867797852,-0.8005626042443109,143.00810623168945,143.00810623168945,143.00810623168945,53.43459356867338,53.43459356867338,53.43459356867338,1.0,1.0,1.0,Real
5.144417317708333,58900871.42470438,0.17108335479458547,7.438809606786902,117.93217362113673,0.045361328125,50.89037963606839,136.75577717782056,0.3877882508986806,0.9785368425233957,0.03551526719389616,5.624755968997585,208.4241308397822,208.424130859375,0.953893798013117,52.92733615451389,64.313671875,79.98500542534723,53.460399951531514,57.51723284690038,67.14687776968151,0.9088522686483868,0.5409941031077551,0.8093994337938424,AI
5.002300298618888,16502286.447036834,0.42978168395813426,7.81235390844865,118.28389129512732,0.1359509145203434,108.37684510278703,801.7821035511247,0.1644745681468885,0.8971243931775525,0.014624920215145058,15.546965221086273,3666.7899568733956,3666.789972937663,0.07624693781452657,180.02199514744308,117.99569335572976,106.38225083986562,57.676345304987706,70.02614929864522,68.32435905807726,0.815356302890115,0.3509230195451743,0.7284615139540469,Real
5.060664583333334,97023020.06888312,0.19527504102575577,7.8875436181861875,115.44738208874277,0.03415486111111111,44.881998060811355,103.45686554292294,0.38741636452626055,0.9880809314042136,0.023016673338188222,4.902295494344942,182.60958043976655,182.60958055555557,-0.027684138679465037,139.30000208333334,138.25794375,135.52407916666667,62.158797218629175,66.06164738034596,70.03134701430622,0.9814276704953496,0.8909888083801731,0.9514553056615439,AI
5.5119119365914235,13809034.404236475,0.33795601917623236,7.2249324170978,111.31363904922543,0.04915899627438089,44.1158427813022,175.95595449188485,0.4297619796441181,0.9718653043575858,0.07559988549267965,5.921224399760657,599.1220585609578,599.1220596829571,0.767684239212847,60.55960077434436,78.09488457885894,90.22497534516765,30.979429511081573,50.43823818198953,79.54080184402977,0.7048447987551976,0.317562222487926,0.841101416083166,AI
5.230708,17605986.37138788,0.37151594819708345,7.440162580852578,119.34335363138537,0.081836,65.48157858757905,347.3838427778992,0.28553032055863065,0.9574988791835866,0.0279032782509629,9.405571702528057,1529.5865683899997,1529.586572,0.82252859625843,80.726336,76.232364,80.950816,41.946224764752124,68.44484666482572,80.20991158787137,0.840280895228067,0.3626208338721737,0.7226080586446977,AI
4.741914715719064,45609690.213431634,0.2651611023155461,7.743181679404296,123.01246556823831,0.022709030100334447,46.99541101260361,95.5495680747213,0.2226489427781609,0.9871212433379841,0.01571287219932839,5.955769975649854,257.7395991457011,257.7396084169454,0.6341139447543076,84.77834726867336,97.17846989966556,115.34023968784838,57.95351222880464,59.83841274744601,69.39337730962013,0.9814380016971851,0.8411558675983671,0.9013436405627016,AI
6.240608203125,216028209.59958655,0.353326016309969,5.325699251658844,107.8799344811332,0.052608984375,44.48645988074557,231.51501659686878,0.5665763753922954,0.9735948899608299,0.37611366098148014,5.805531272709917,765.4459456747801,765.445945703125,1.4427291942696943,34.443181640625,42.509345703125,51.86293671875,54.00020077178221,65.75972724031277,78.6890386241593,0.892756313525444,0.7365859001675954,0.9147695224108632,AI
4.95139979338843,25152317.65050397,0.3794052120574416,7.66655421778316,122.27799783631431,0.027264979338842976,50.23185056896188,176.35708977769946,0.20925328690831518,0.9747628775018455,0.016361440574818958,7.3239958419525575,664.8274733135904,664.8286751033058,0.6106302995353768,66.49327995867769,86.18533316115702,110.60380165289256,46.10563661384927,57.733351534521454,68.91656284455694,0.956202083624407,0.8958003479661454,0.9687970913278243,AI
5.651364672364672,92222707.77754702,0.38593187224759884,6.5070796455006885,112.21784481097797,0.005220797720797721,16.030391241814073,30.340013411073656,0.5148197747714297,0.9965230915646148,0.10606600658454882,2.375417258399774,145.4703613038124,145.47036182336183,1.630638329744554,53.27511111111111,53.27511111111111,53.27511111111111,62.66915251640479,62.66915251640479,62.66915251640479,0.9999999999999999,0.9999999999999999,0.9999999999999999,Real
6.415438512559453,57628515.51768378,0.28528996259764783,5.7565349498907095,109.94203446710293,0.03373262856718193,36.656424743064484,265.10947277879245,0.6067125652495606,0.9842921828406878,0.21014058096469457,4.380944627916672,733.0721786087761,733.0722122101664,-0.3207363282934487,128.59264686756836,132.9204200263823,124.79081473877824,92.28316248006809,93.41851286317456,89.505885174711,0.9926624731862334,0.9839161275630364,0.9874370506531063,Real
